Path;SBE_version;Start_Time;System_Upload_Date;Date_from_the_Name_File;Latitude;Row_Latitude;Longitude;Row_Longitude;Station;Station_From_Name;Max_Depth;Surface_temperature;Max_difference_Tmd_Temperature;Unit_Temperature;Count_True;Count_Total;Dive_Begin_Index;Dive_End_Index;Error
CTD_Data\2025\winter\SBE25\cnvdata\Li7k0307.cnv;SBE25;07.03.2025 18:56;08.03.2025 0:13;07.03.2025;None;None;None;None;7 km Listvyanka;Li;1406.269;0.4426;3.518877891;t090C: Temperature [ITS-90, deg C];549;3865;7;3871;not error
CTD_Data\2025\winter\SBE25\cnvdata\Ma3k0315.cnv;SBE25;15.03.2025 16:39;15.03.2025 23:38;15.03.2025;None;None;None;None;3 km Marituy;Ma;1340.826;0.2078;3.754825736;t090C: Temperature [ITS-90, deg C];372;3377;9;3385;not error
CTD_Data\2025\winter\SBE25\cnvdata\Ma7k0316.cnv;SBE25;16.03.2025 11:40;16.03.2025 13:05;16.03.2025;None;None;None;None;7 km Marituy;Ma;1342.579;0.2996;3.661877891;t090C: Temperature [ITS-90, deg C];349;3198;16;3213;not error
CTD_Data\2025\winter\SBE25\cnvdata\Mi3k0313.cnv;SBE25;13.03.2025 16:26;14.03.2025 0:38;13.03.2025;None;None;None;None;3 km Mishikha;Mi;592.626;0.4297;3.530628032;t090C: Temperature [ITS-90, deg C];453;1771;33;1803;not error
CTD_Data\2025\winter\SBE25\cnvdata\Mi7k0313.cnv;SBE25;13.03.2025 12:28;13.03.2025 13:49;13.03.2025;None;None;None;None;7 km Mishikha;Mi;1418.539;0.3268;3.635825736;t090C: Temperature [ITS-90, deg C];355;4036;7;4042;not error
CTD_Data\2025\winter\SBE25\cnvdata\mKM0312.cnv;SBE25;12.03.2025 14:03;12.03.2025 15:37;12.03.2025;None;None;None;None;mp Kadilniy-Mishikha;mKM;1434.607;0.3549;3.607725736;t090C: Temperature [ITS-90, deg C];365;3564;6;3569;not error
CTD_Data\2025\winter\SBE25\cnvdata\mLTpup0309.cnv;SBE25;09.03.2025 12:55;09.03.2025 14:08;09.03.2025;None;None;None;None;mp Listvyanka-Tankhoy (pup);mLTpup;1410.943;0.5574;3.372488802;t090C: Temperature [ITS-90, deg C];348;3746;175;3920;not error
CTD_Data\2025\winter\SBE25\cnvdata\mMS0316.cnv;SBE25;16.03.2025 16:01;16.03.2025 17:20;16.03.2025;None;None;None;None;mp Marituy-Solzan;mMS;1265.153;0.2202;3.741850839;t090C: Temperature [ITS-90, deg C];516;3970;14;3983;not error
CTD_Data\2025\winter\SBE25\cnvdata\NT-gidra_0314.cnv;SBE25;14.03.2025 22:28;15.03.2025 12:36;14.03.2025;None;None;None;None;NT-Gidra (SV-test);NT;401.402;3.6515;None;t090C: Temperature [ITS-90, deg C];0;1862;1244;3105;not error
CTD_Data\2025\winter\SBE25\cnvdata\So3k0318.cnv;SBE25;18.03.2025 11:42;18.03.2025 13:35;18.03.2025;None;None;None;None;3 km Solzan;So;449.942;0.1211;3.843246424;t090C: Temperature [ITS-90, deg C];591;1981;9;1989;not error
CTD_Data\2025\winter\SBE25\cnvdata\So7k0318.cnv;SBE25;18.03.2025 14:43;18.03.2025 15:45;18.03.2025;None;None;None;None;7 km Solzan;So;869.462;0.411;3.552773528;t090C: Temperature [ITS-90, deg C];361;2212;9;2220;not error
CTD_Data\2025\winter\SBE25\cnvdata\Ta3k0308.cnv;SBE25;08.03.2025 13:57;08.03.2025 15:03;08.03.2025;None;None;None;None;3 km Tankhoy;Ta;671.855;0.0894;3.871502968;t090C: Temperature [ITS-90, deg C];496;1987;14;2000;not error
CTD_Data\2025\winter\SBE25\cnvdata\Ta8k0309.cnv;SBE25;09.03.2025 18:02;09.03.2025 23:48;09.03.2025;None;None;None;None;8 km Tankhoy;Ta;1249.082;0.403;3.551014649;t090C: Temperature [ITS-90, deg C];281;3005;46;3050;not error
